0	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900
1	11565971.01	138806.2959	3	1.561782976	3393.48464	1.351859267	11561000	11568000	137000	142900
2	11567998.88	140602.3539	2	125.4311487	2970.420981	3.08355409	11561000	11568000	137000	142900
3	11567339.49	138532.8716	1	187.5360122	3570.470135	4.274914598	11561000	11568000	137000	142900
4	11564356.38	140655.6583	1	26.80164198	1734.264887	1.920277599	11561000	11568000	137000	142900
5	11562848.89	137889.0303	2	18.66768228	625.076216	3.982876529	11561000	11568000	137000	142900
6	11564966.08	140841.1062	3	465.8786679	1684.084727	2.130207546	11561000	11568000	137000	142900
7	11567814.78	139008.4123	2	17.00065684	2160.969675	2.820068784	11561000	11568000	137000	142900
8	11567439.22	140895.8638	1	935.0198923	1965.133431	4.705214093	11561000	11568000	137000	142900
9	11561174	139394.9782	2	719.4016606	1213.884143	3.907823963	11561000	11568000	137000	142900
10	11563500.55	142746.737	2	909.9429893	1526.752327	4.85357376	11561000	11568000	137000	142900
11	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900

3	6	15	14	3600
