0	11564090.9 	142752 	0 	0 	3600 	14 	11561000	11568000	137000	142900
1	11567809.1	140392.6118	3 	73.89382868	1142.432057	3.460194218	11561000	11568000	137000	142900
2	11564988.28	142124.3081	4 	112.418754	551.9661721	4.841079832	11561000	11568000	137000	142900
3	11565765.47	138934.9281	1 	192.5309234	1544.032404	3.6695477	11561000	11568000	137000	142900
4	11567020.26	140963.5497	4 	51.44489498	408.625509	3.802322002	11561000	11568000	137000	142900
5	11567770.73	142839.7329	3 	136.6085904	3376.205728	5.028759193	11561000	11568000	137000	142900
6	11565163.01	142775.6331	4 	733.6611723	1908.283708	4.204010798	11561000	11568000	137000	142900
7	11567156.53	138655.923	4 	282.6193417	2675.828569	2.740472186	11561000	11568000	137000	142900
8	11566467.03	139928.2556	1 	648.4886999	1213.536631	3.337580581	11561000	11568000	137000	142900
9	11566685.88	138655.6439	1 	453.1346459	926.5880639	1.799369059	11561000	11568000	137000	142900
10	11565283.08	139276.1454	3 	407.5020443	800.6030759	4.529923287	11561000	11568000	137000	142900
11	11565408.81	140528.8036	2 	215.3907245	1973.449572	2.512530356	11561000	11568000	137000	142900
12	11566613.14	142372.8506	4 	37.9284424	1336.648856	1.842491774	11561000	11568000	137000	142900
13	11567260.91	141461.973	2 	13.27942368	3060.688149	2.628385366	11561000	11568000	137000	142900
14	11563423.52	137939.8979	4 	305.4596271	2675.958389	2.282382532	11561000	11568000	137000	142900
15	11565899.04	142344.7232	4 	207.7484663	3004.721614	1.804015671	11561000	11568000	137000	142900
16	11564191.35	139576.5757	1 	170.0828331	3585.929418	3.318838591	11561000	11568000	137000	142900
17	11567003.68	137606.1011	2 	656.3211598	2193.772248	4.844727928	11561000	11568000	137000	142900
18	11563817.15	137891.4205	3 	435.342946	2672.394789	4.968799557	11561000	11568000	137000	142900
19	11567207.16	142220.7071	4 	201.5162677	2751.671067	2.238186627	11561000	11568000	137000	142900
20	11566017.51	138569.2174	3 	329.5700122	3483.335775	3.600707697	11561000	11568000	137000	142900
21	11562792.87	142827.4058	4 	473.1001921	1346.511262	3.031746746	11561000	11568000	137000	142900
22	11565125.67	141442.1741	2 	535.1522433	925.3159971	5.092403922	11561000	11568000	137000	142900
23	11565970.58	140208.08	2 	167.1497259	2770.441063	4.259475015	11561000	11568000	137000	142900
24	11564090.9 	142752 	0 	0 	3600 	14 	11561000	11568000	137000	142900

15	3	5	14	3600
