0	11564090.9 	142752 	0 	0	3600 	14 	11561000	11568000	137000	142900
1	11563187.4	140941.3317	1 	199.227319	3596.490304	1.621358408	11561000	11568000	137000	142900
2	11565481.14	139324.6944	2 	43.0807827	2676.097477	1.562311501	11561000	11568000	137000	142900
3	11561302.25	141215.8356	4 	154.9483336	1533.64571	1.88327335	11561000	11568000	137000	142900
4	11562740.6	142410.7016	3 	24.46619285	1320.183264	4.801768523	11561000	11568000	137000	142900
5	11564759.27	138828.3837	1 	97.88763488	2597.431494	2.248224531	11561000	11568000	137000	142900
6	11566367.21	138953.2093	4 	927.6656816	1549.637618	3.373442964	11561000	11568000	137000	142900
7	11567245.94	142217.4735	1 	457.0547855	3045.783231	4.126002396	11561000	11568000	137000	142900
8	11563685.68	138610.8662	3 	100.4457322	2686.508812	2.604693972	11561000	11568000	137000	142900
9	11565995.61	142227.0432	2 	416.1676893	1868.618848	1.981812623	11561000	11568000	137000	142900
10	11565191.34	137218.25	3 	543.0147088	1607.942069	3.651358784	11561000	11568000	137000	142900
11	11564231	137192.4287	3 	287.4517872	1136.714586	4.735707056	11561000	11568000	137000	142900
12	11567905.44	137418.7501	1 	41.36280176	1137.643215	3.82022508	11561000	11568000	137000	142900
13	11561188.66	140430.5368	1 	126.1297653	1897.164241	2.367766643	11561000	11568000	137000	142900
14	11564066.62	139288.1362	4 	387.8471034	2576.88206	1.989945535	11561000	11568000	137000	142900
15	11565775.9	141739.9995	2 	244.659275	2672.278945	2.390345056	11561000	11568000	137000	142900
16	11563258.44	140968.2155	1 	181.3920625	3363.547327	4.013287129	11561000	11568000	137000	142900
17	11566145.98	138613.6325	1 	156.8383058	2268.377975	4.132124801	11561000	11568000	137000	142900
18	11566842.57	141704.0094	4 	66.83903911	2081.959284	2.162377325	11561000	11568000	137000	142900
19	11566811.55	138600.0772	3 	498.2048966	1703.724029	2.604240461	11561000	11568000	137000	142900
20	11562115.53	137084.3767	2 	669.3342099	1265.237983	1.820643932	11561000	11568000	137000	142900
21	11564865.42	141145.4283	2 	349.4077268	1660.909511	3.319921176	11561000	11568000	137000	142900
22	11563987.3	139245.4127	2 	496.3076295	1845.048529	2.189841298	11561000	11568000	137000	142900
23	11563663.63	141384.1882	2 	479.3351125	1039.229575	2.86349173	11561000	11568000	137000	142900
24	11567165.38	137639.1431	3 	543.0668424	1556.960438	4.481220912	11561000	11568000	137000	142900
25	11565792.28	139211.3533	3 	332.6097293	1862.480446	3.2416692	11561000	11568000	137000	142900
26	11563109.69	138148.4647	2 	1009.387278	2100.721407	2.508201461	11561000	11568000	137000	142900
27	11566278.80 	138020.24 	1 	1007.94 	1852.67 	3.72 	11561000	11568000	137000	142900
28	11563560.32 	141271.80 	3 	929.34 	1387.33 	2.59 	11561000	11568000	137000	142900
29	11561227.41 	142566.98 	2 	979.79 	2231.66 	4.22 	11561000	11568000	137000	142900
30	11564090.9 	142752 	0 	0 	3600 	14 	11561000	11568000	137000	142900

19	3	5	14	3600
