0	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900
1	11567723.18	141038.6167	3	141.6420801	1707.424062	2.352175003	11561000	11568000	137000	142900
2	11566843.42	137056.6031	4	11.37257279	1637.479753	4.423091715	11561000	11568000	137000	142900
3	11562831.19	142469.6203	1	197.2904029	1448.956169	4.973107891	11561000	11568000	137000	142900
4	11562472.45	140387.973	3	197.1228653	2162.046794	1.558951394	11561000	11568000	137000	142900
5	11566815.83	138044.4044	2	26.69536493	3108.152388	4.956570399	11561000	11568000	137000	142900
6	11561436.12	140857.3723	2	941.8875442	2138.281792	2.002545794	11561000	11568000	137000	142900
7	11561596.14	140546.1013	3	755.3013462	2564.197619	4.264543635	11561000	11568000	137000	142900
8	11563253.78	142340.6017	1	445.0917062	2148.54539	3.967177591	11561000	11568000	137000	142900
9	11563039.49	139541.7053	1	111.06062	3520.086398	3.265132875	11561000	11568000	137000	142900
10	11562836.4	140606.1749	1	528.5262301	3094.765832	3.682132709	11561000	11568000	137000	142900
11	11565728.44	142458.5429	2	264.691595	1906.259692	3.682521422	11561000	11568000	137000	142900
12	11567368.66	140456.3584	2	62.7380629	706.3583087	3.507097577	11561000	11568000	137000	142900
13	11563804.26	138791.8453	2	272.492895	2634.966711	3.00944022	11561000	11568000	137000	142900
14	11561245.5	138539.0328	1	212.6893051	2652.154971	2.114767097	11561000	11568000	137000	142900
15	11561718.7	142840.484	3	17.71450172	2506.94542	5.146021955	11561000	11568000	137000	142900
16	11565840.89	137727.8221	1	682.8939816	3359.558381	2.925415433	11561000	11568000	137000	142900
17	11562903.16	138253.403	1	421.8668344	1021.519098	4.278501504	11561000	11568000	137000	142900
18	11564889.62	137803.5532	1	233.1102488	2494.843026	4.693445769	11561000	11568000	137000	142900
19	11564330.96	140671.2913	1	656.3910942	2023.222868	4.93956387	11561000	11568000	137000	142900
20	11565716.77	137923.9053	1	497.3633451	1947.242625	3.826161464	11561000	11568000	137000	142900
21	11567458.06	137277.6623	4	101.6067893	3443.079323	1.85875581	11561000	11568000	137000	142900
22	11562466.35	137867.4607	1	485.8030057	2459.757881	2.363934017	11561000	11568000	137000	142900
23	11566311.08	142817.8222	4	359.8226175	3217.445578	2.590050545	11561000	11568000	137000	142900
24	11567576.65	140443.6856	1	102.7823337	1530.119185	2.777847652	11561000	11568000	137000	142900
25	11561797.76	142067.0203	2	346.1283587	2163.406851	4.009420629	11561000	11568000	137000	142900
26	11566489.62	137249.6169	3	749.2398608	1473.033596	4.794991549	11561000	11568000	137000	142900
27	11561917.33	138899.4141	3	17.19413733	458.3802606	4.09676201	11561000	11568000	137000	142900
28	11562900.69	139081.7193	3	530.3524931	740.3334625	2.314556131	11561000	11568000	137000	142900
29	11565418.71	142503.0448	2	10.11798076	2355.448549	1.746532557	11561000	11568000	137000	142900
30	11562704.45	138165.3084	2	852.8053287	3591.310526	4.766637065	11561000	11568000	137000	142900
31	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900

19	3	5	14	3600
