0	11564090.9 	142752 	0 	0 	3600 	14 	11561000	11568000	137000	142900
1	11561376.82	140398.3224	2 	86.22250588	1416.8504192	4.387523915	11561000	11568000	137000	142900
2	11565179.79	140422.2709	1 	100.8517114	1624.9843597	4.229427167	11561000	11568000	137000	142900
3	11564740.87	140963.7023	2 	160.5533127	1422.15215	3.141252836	11561000	11568000	137000	142900
4	11562432.37	140737.0216	2 	108.0461294	1168.687932	2.450084969	11561000	11568000	137000	142900
5	11562197.15	139435.2224	2 	125.9981818	804.6229249	4.756481795	11561000	11568000	137000	142900
6	11562189.86	138190.7191	2 	549.7162976	2449.291334	1.949775868	11561000	11568000	137000	142900
7	11564270.79	142837.0922	1 	910.6243799	2216.38496	3.581553454	11561000	11568000	137000	142900
8	11562145.82	137698.2152	1 	767.6134649	1615.214218	3.515733624	11561000	11568000	137000	142900
9	11565553.55	140852.8922	2 	857.9279308	2669.002589	3.943807663	11561000	11568000	137000	142900
10	11566758.76	140018.3315	2 	29.94561945	1711.267185	3.176780842	11561000	11568000	137000	142900
11	11562107.28	141926.2523	4 	393.2040674	1807.690005	5.139480246	11561000	11568000	137000	142900
12	11567194.25	140616.9382	2 	194.3874625	956.9180219	3.550163502	11561000	11568000	137000	142900
13	11562545.88	140550.5565	4 	65.54000376	1584.1307106	4.64397692	11561000	11568000	137000	142900
14	11564529.49	138743.7335	3 	311.6616822	1579.0504667	2.674710865	11561000	11568000	137000	142900
15	11566047.58	137691.805	4 	206.1272244	1654.797294	4.823383815	11561000	11568000	137000	142900
16	11564943.15	141314.1774	1 	269.2208706	1043.604604	4.909685357	11561000	11568000	137000	142900
17	11561253.9	140946.5851	4 	432.871573	990.7610878	5.034344795	11561000	11568000	137000	142900
18	11567509.57	142071.5122	1 	380.9784345	1443.883891	2.97500524	11561000	11568000	137000	142900
19	11563349.21	137112.3515	2 	796.7658678	2442.483347	4.013838349	11561000	11568000	137000	142900
20	11565637.64	139001.6457	4 	591.7835058	3554.214923	4.609585396	11561000	11568000	137000	142900
21	11565001.77	141609.5049	1 	487.6590142	1221.452784	2.806832819	11561000	11568000	137000	142900
22	11564090.9 	142752 	0 	0 	3600 	14 	11561000	11568000	137000	142900

12	3	5	14	3600
