0	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900
1	11565180.54	138764.0996	2	26.20859385	1105.431533	4.875513376	11561000	11568000	137000	142900
2	11562424.3	142095.5629	1	104.4194805	1134.136841	4.463683527	11561000	11568000	137000	142900
3	11564115.09	140459.5949	2	194.5476829	2333.385121	2.884349789	11561000	11568000	137000	142900
4	11563608.56	140007.3304	2	22.26361726	1855.990869	2.995411027	11561000	11568000	137000	142900
5	11565761.65	140889.5735	1	155.5437771	227.2037607	2.203531806	11561000	11568000	137000	142900
6	11561291.34	139760.8546	2	843.4819128	1475.538796	1.868990044	11561000	11568000	137000	142900
7	11567621.05	138459.1673	2	976.274592	1275.33407	4.537711934	11561000	11568000	137000	142900
8	11566636.74	139872.3901	3	147.7255067	1867.769267	2.61619952	11561000	11568000	137000	142900
9	11561807.4	137349.7339	1	150.4048248	2344.146717	2.628499998	11561000	11568000	137000	142900
10	11562725.77	138982.2237	1	875.9467092	3147.884745	3.023021751	11561000	11568000	137000	142900
11	11561259.7	141029.6523	2	198.2316805	3167.485007	2.414273804	11561000	11568000	137000	142900
12	11564853.42	139060.9134	3	114.4770933	736.5567183	2.331784173	11561000	11568000	137000	142900
13	11565909.93	138364.3778	1	25.47943431	3474.984408	4.187761775	11561000	11568000	137000	142900
14	11562887.67	140663.2855	3	325.8086815	857.9127181	3.960818646	11561000	11568000	137000	142900
15	11566611.15	139568.8853	3	40.83422371	2703.316783	4.332937581	11561000	11568000	137000	142900
16	11566005.45	142003.4355	2	420.4073571	2000.459375	2.255729784	11561000	11568000	137000	142900
17	11566839.36	141215.7161	1	293.7854647	1426.961754	4.870942801	11561000	11568000	137000	142900
18	11564090.9	142752	0	0	3600	14	11561000	11568000	137000	142900

10	3	5	14	3600
